time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-12T19:29:19.470Z,0.6163,-79.429,45.36,4.1,mb,,218,1.099,0.73,us,us200082va,2017-03-09T02:14:29.040Z,"32 km N of Rosa Zarate, Ecuador",earthquake,8.6,18.5,0.174,9,reviewed,us,us
2016-12-12T22:36:09.010Z,6.7664,-72.9778,156.38,4.2,mwr,,70,0.874,0.88,us,us200080bv,2017-03-09T02:14:29.040Z,"1 km NNW of Cepitá, Colombia",earthquake,7.9,7.6,,,reviewed,us,rsnc
2016-12-13T20:32:19.120Z,6.7816,-72.9809,152.5,4.3,mb,,65,0.888,0.99,us,us200080jj,2017-03-09T02:14:30.040Z,"3 km NNW of Cepitá, Colombia",earthquake,7.7,8.1,0.074,52,reviewed,us,us
2016-12-13T22:55:51.820Z,0.9465,-79.7679,28.52,4.4,mb,,137,1.365,0.58,us,us10007lri,2017-03-09T02:14:30.040Z,"12 km W of Esmeraldas, Ecuador",earthquake,4.4,5.1,0.123,19,reviewed,us,us
2016-12-16T01:53:06.410Z,-2.5888,-79.856,49.44,4.1,mb,,94,0.61,0.94,us,us200082fd,2017-03-16T02:31:22.040Z,"28 km WNW of Naranjal, Ecuador",earthquake,5.9,14.1,0.135,15,reviewed,us,us
2016-12-16T19:45:20.340Z,3.3938,-74.2744,61.75,4.5,mb,,65,1.442,0.99,us,us200081nl,2017-03-16T02:31:23.040Z,"25 km W of Mesetas, Colombia",earthquake,5.5,9.7,0.132,19,reviewed,us,us
2016-12-18T12:50:07.350Z,7.128,-76.7766,62.02,4.3,mb,,97,3.332,1.16,us,us2000829w,2017-03-16T02:31:28.040Z,"17 km NNE of Murindó, Colombia",earthquake,7,16,0.218,6,reviewed,us,us
2016-12-19T07:11:39.570Z,0.8754,-79.7079,10,5.4,mwr,,24,1.474,0.95,us,us200082i5,2022-05-03T18:06:20.965Z,"11 km SSW of Esmeraldas, Ecuador",earthquake,5.9,1.5,0.073,18,reviewed,us,us
2016-12-19T07:24:57.680Z,0.8205,-79.6857,10,4.2,mb,,117,1.424,0.74,us,us10007rcf,2017-03-16T02:31:29.040Z,"15 km SSW of Esmeraldas, Ecuador",earthquake,5,2,0.16,11,reviewed,us,us
2016-12-19T08:57:14.960Z,0.7831,-79.7186,10,4.5,mb,,78,1.432,0.95,us,us200082ix,2017-03-16T02:31:29.040Z,"20 km SSW of Esmeraldas, Ecuador",earthquake,6.4,1.9,0.055,98,reviewed,us,us
2016-12-19T10:24:20.130Z,6.8093,-72.9854,158.85,4.6,mb,,64,0.915,0.85,us,us200082j5,2017-03-16T02:31:29.040Z,"6 km NNW of Cepitá, Colombia",earthquake,8.2,9.1,0.119,21,reviewed,us,us
2016-12-19T21:02:08.470Z,7.495,-73.3608,123.28,4.5,mb,,36,1.615,1.42,us,us10007rdj,2017-03-16T02:31:30.040Z,"17 km W of El Playón, Colombia",earthquake,6.4,8.6,0.097,31,reviewed,us,us
2016-12-20T10:49:58.210Z,0.9054,-79.7553,10,4.8,mwr,,78,1.529,0.96,us,us200082tc,2022-05-03T18:06:53.973Z,"12 km WSW of Esmeraldas, Ecuador",earthquake,6.1,1.9,0.078,16,reviewed,us,us
2016-12-20T12:09:37.940Z,1.1396,-79.741,10,4.4,mb,,141,1.663,1.01,us,us10007rfb,2017-03-16T02:31:30.040Z,"22 km NNW of Esmeraldas, Ecuador",earthquake,5.2,2,0.202,7,reviewed,us,us
2016-12-20T15:41:33.420Z,0.9148,-79.6875,10,4.6,mb,,132,1.327,0.58,us,us200082vm,2017-03-16T02:31:31.040Z,"6 km SW of Esmeraldas, Ecuador",earthquake,7.1,1.9,0.059,86,reviewed,us,us
2016-12-20T17:39:23.080Z,0.9368,-79.6304,11.4,4.9,mb,,130,1.27,0.79,us,us10007lhs,2017-03-16T02:31:31.040Z,"3 km SE of Esmeraldas, Ecuador",earthquake,1.9,4.3,0.038,216,reviewed,us,us
2016-12-20T17:55:18.820Z,0.9739,-79.5919,25.3,4.1,mb,,139,1.217,1.2,us,us10007rfu,2017-03-16T02:31:31.040Z,"7 km ENE of Esmeraldas, Ecuador",earthquake,5.5,10.9,0.301,3,reviewed,us,us
2016-12-21T01:04:51.620Z,0.9239,-79.6856,10,4.8,mwr,,77,1.319,0.86,us,us10007llb,2017-03-16T02:31:32.040Z,"5 km SW of Esmeraldas, Ecuador",earthquake,6.2,1.9,0.093,11,reviewed,us,us
2016-12-21T09:13:00.530Z,12.7955,-81.637,10,4.4,mb,,64,0.635,0.61,us,us10007lni,2017-03-16T02:31:32.040Z,"24 km NNE of San Andrés, Colombia",earthquake,5.2,2,0.088,37,reviewed,us,us
2016-12-22T08:59:29.290Z,4.7048,-77.2213,48.33,4.9,mb,,55,2.893,0.89,us,us10007ly9,2017-03-16T02:31:33.040Z,"31 km SSE of Pizarro, Colombia",earthquake,7,7.6,0.062,82,reviewed,us,us
2016-12-22T15:25:24.060Z,-2.1518,-80.2336,10,3.7,mb,,208,1.024,0.9,us,us10007m4m,2017-03-16T02:31:33.040Z,"near the coast of Ecuador",earthquake,4.2,2,0.226,5,reviewed,us,us
2016-12-23T03:43:51.310Z,2.6595,-75.5794,10,4.4,mb,,100,2.507,1.05,us,us10007m63,2017-03-23T22:51:59.040Z,"6 km E of Íquira, Colombia",earthquake,7.7,1.9,0.112,23,reviewed,us,us
2016-12-24T11:46:41.380Z,6.8272,-72.9695,153.23,4.4,mb,,91,0.934,0.85,us,us10007ses,2017-03-23T22:52:01.040Z,"8 km N of Cepitá, Colombia",earthquake,9.8,10.2,0.127,18,reviewed,us,us
2016-12-26T08:47:55.160Z,6.7446,-72.912,157.41,4,mb,,66,0.863,0.86,us,us10007t1x,2017-03-23T22:52:03.040Z,"6 km E of Cepitá, Colombia",earthquake,8.8,9.1,0.072,52,reviewed,us,us
2016-12-27T03:00:31.440Z,6.7541,-72.8891,155.6,4.4,mwr,,67,0.876,0.71,us,us10007myt,2017-03-23T22:52:04.040Z,"7 km SW of San Andrés, Colombia",earthquake,9.2,9.2,,,reviewed,us,rsnc
2016-12-28T05:05:04.970Z,1.6873,-76.9221,138.08,4.7,mb,,42,1.295,1.38,us,us10007n50,2017-03-23T22:52:06.040Z,"10 km E of San Pablo, Colombia",earthquake,7,5.5,0.053,108,reviewed,us,us
2016-12-29T04:02:20.630Z,-2.1085,-78.0353,134.25,4.2,mb,,62,0.977,0.59,us,us10007tng,2017-03-23T22:52:08.040Z,"23 km NNE of Macas, Ecuador",earthquake,8,8.1,0.159,11,reviewed,us,us
2017-01-01T06:35:49.360Z,2.5444,-79.0252,14.98,4.7,mb,,134,0.765,0.73,us,us10007p1x,2017-03-27T23:53:16.040Z,"63 km W of Mosquera, Colombia",earthquake,6.9,5,0.066,69,reviewed,us,us
2017-01-01T07:38:33.620Z,2.3138,-78.5497,18.22,4.4,mb,,127,0.506,0.5,us,us10007p2b,2017-03-27T23:53:16.040Z,"24 km SSW of Mosquera, Colombia",earthquake,7.8,9.8,0.13,17,reviewed,us,us
2017-01-02T13:13:48.710Z,-4.895,-76.3675,106,5.9,mww,,31,3.002,0.82,us,us10007p7n,2022-05-03T18:56:43.725Z,"34 km ESE of Barranca, Peru",earthquake,7.1,1.9,,,reviewed,us,us
2017-01-07T09:11:54.050Z,-2.9409,-80.3394,25.9,4.1,mb,,118,0.661,0.75,us,us10007v7y,2017-03-27T23:53:26.040Z,"34 km S of Playas, Ecuador",earthquake,6.5,10.7,0.166,10,reviewed,us,us
2017-01-10T10:05:43.180Z,6.828,-72.9816,140.32,4.3,mb,,91,0.934,1.03,us,us10007vkb,2017-04-01T00:26:07.040Z,"8 km N of Cepitá, Colombia",earthquake,9.9,11.8,0.154,12,reviewed,us,us
2017-01-10T13:32:16.260Z,6.7894,-73.0015,153.52,4.1,mb,,68,0.894,0.72,us,us10007vk7,2017-04-01T00:26:07.040Z,"4 km NW of Cepitá, Colombia",earthquake,9.3,9,0.093,32,reviewed,us,us
2017-01-11T02:36:29.700Z,0.6184,-80.0216,10,4.9,mwr,,82,1.63,0.96,us,us10007si5,2022-05-03T18:08:38.887Z,"0 km NNW of Muisne, Ecuador",earthquake,4.1,1.9,0.075,17,reviewed,us,us
2017-01-12T16:06:32.150Z,6.0601,-77.9396,5.96,5.2,mww,,37,3.614,0.79,us,us10007svx,2017-04-01T00:26:10.040Z,"62 km WSW of Bahía Solano, Colombia",earthquake,6.4,2.9,0.054,33,reviewed,us,us
2017-01-15T09:44:50.970Z,-0.1702,-80.6566,37.13,4.6,mb,,97,2.162,0.94,us,us10007tdb,2017-04-12T02:28:57.040Z,"53 km NNW of Bahía de Caráquez, Ecuador",earthquake,7,8,0.066,69,reviewed,us,us
2017-01-16T12:26:16.760Z,-1.7784,-77.4143,187.62,4.4,mb,,83,1.393,1.44,us,us10007wns,2017-04-12T02:28:58.040Z,"61 km E of Palora, Ecuador",earthquake,9.3,9.1,0.114,22,reviewed,us,us
2017-01-19T12:01:04.900Z,5.899,-76.1462,64.45,4.7,mb,,79,2.097,1.25,us,us10007u36,2017-12-16T02:00:46.494Z,"14 km WNW of Ciudad Bolívar, Colombia",earthquake,7,7.3,0.078,50,reviewed,us,us
2017-01-21T06:34:05.780Z,4.509,-74.1107,31.99,4,mb,,72,0.394,1.29,us,us10007ula,2023-03-27T04:27:53.895Z,"10 km NW of Chipaque, Colombia",earthquake,7.5,5.9,0.212,6,reviewed,us,us
2017-01-24T14:52:13.780Z,6.8107,-72.9933,152.04,4.3,mb,,74,0.916,0.86,us,us20008ih4,2017-04-19T18:30:58.040Z,"6 km NNW of Cepitá, Colombia",earthquake,8.6,8.5,0.074,52,reviewed,us,us
2017-01-24T19:35:38.100Z,4.0115,-76.7031,101.4,4.3,mb,,57,2.515,1.04,us,us10007v8x,2017-04-19T18:30:58.040Z,"25 km WNW of Darien, Colombia",earthquake,1.9,7.6,0.068,61,reviewed,us,us
2017-01-28T15:49:35.240Z,6.6236,-76.9979,10,4.4,mb,,102,3.196,1.24,us,us10007vy1,2017-05-15T02:07:49.638Z,"11 km WNW of Vigía del Fuerte, Colombia",earthquake,2.6,1.9,0.131,17,reviewed,us,us
2017-01-30T04:56:32.540Z,-2.7798,-79.4792,50.82,4.2,mb,,117,0.962,0.89,us,us10007was,2017-04-27T01:38:38.040Z,"19 km SE of Naranjal, Ecuador",earthquake,6.1,11.2,0.167,10,reviewed,us,us
2017-01-31T14:22:38.700Z,0.702,-79.6769,10,5.5,mww,,62,1.31,0.78,us,us10007wew,2022-05-03T18:10:13.603Z,"28 km S of Esmeraldas, Ecuador",earthquake,6,1.8,,,reviewed,us,us
2017-01-31T23:38:26.990Z,-3.3133,-76.8871,46.88,4.8,mb,,71,2.632,0.95,us,us10007wj0,2022-05-03T18:10:15.178Z,"53 km WNW of Alianza Cristiana, Peru",earthquake,3.6,6.5,0.056,98,reviewed,us,us
2017-02-01T00:18:25.480Z,6.8088,-72.9613,156.06,4.7,mb,,43,0.917,0.94,us,us10007wjr,2017-04-27T01:38:40.040Z,"6 km NNE of Cepitá, Colombia",earthquake,6.6,7,0.036,231,reviewed,us,us
2017-02-03T20:33:08.160Z,2.4226,-77.7205,92.3,4.2,mb,,88,1.161,0.77,us,us20008k90,2017-04-27T01:38:43.040Z,"24 km SE of Guapí, Colombia",earthquake,8.8,7.5,0.215,7,reviewed,us,us
2017-02-06T13:02:45.140Z,3.4493,-74.6715,37.95,5.5,mww,,47,1.429,1.04,us,us20008hx7,2022-05-03T18:10:51.164Z,"16 km ENE of Colombia, Colombia",earthquake,6.3,3.3,0.044,49,reviewed,us,us
2017-02-12T06:40:59.840Z,9.1773,-77.8711,51.57,4.2,mb,,78,1.941,0.7,us,us20008jb2,2017-05-13T01:03:17.040Z,"7 km NE of Ustupo, Panama",earthquake,7.3,4.9,0.199,7,reviewed,us,us
2017-02-12T09:32:26.520Z,12.2926,-72.9907,7.37,5.2,mww,,23,1.142,1.15,us,us20008jbe,2017-05-13T01:03:17.040Z,"82 km NW of Manaure, Colombia",earthquake,6.3,3.3,0.083,14,reviewed,us,us
2017-02-15T04:12:11.970Z,-1.3728,-80.478,27.63,4.1,mwr,,113,0.957,0.62,us,us20008jvp,2017-05-13T01:03:20.040Z,"11 km ESE of Jipijapa, Ecuador",earthquake,4.5,5.2,0.069,20,reviewed,us,us
2017-02-19T06:26:52.530Z,-2.2387,-79.9337,70.46,3.5,mb,,104,1.058,1.03,us,us20008lb1,2022-08-07T11:40:28.110Z,"7 km SW of Guayaquil, Ecuador",earthquake,3.7,15,0.348,2,reviewed,us,us
2017-02-20T19:35:48.360Z,8.2963,-79.2494,16.46,4.7,mb,,85,1.041,0.85,us,us20008ky6,2021-02-28T18:45:28.748Z,"35 km W of La Guinea, Panama",earthquake,7,4.8,0.034,266,reviewed,us,us
2017-02-24T10:54:15.260Z,6.8171,-73.0117,152.26,4.4,mb,,42,0.92,0.84,us,us20008m02,2017-05-17T01:19:38.040Z,"8 km NNW of Cepitá, Colombia",earthquake,7.8,8.3,0.038,200,reviewed,us,us
2017-02-28T09:24:38.470Z,6.8309,-73.0154,153.64,4.2,mb,,81,0.934,0.94,us,us20008mwt,2017-05-24T02:48:10.040Z,"9 km NNW of Cepitá, Colombia",earthquake,7,5.7,0.055,92,reviewed,us,us
2017-03-02T19:28:24.220Z,6.8048,-73.0026,154.71,4.2,mb,,54,0.909,0.62,us,us1000886z,2017-05-24T02:48:13.040Z,"6 km NNW of Cepitá, Colombia",earthquake,8.7,8.7,0.132,16,reviewed,us,us
2017-03-03T22:59:02.720Z,7.4887,-76.3631,10,4.5,mb,,100,1.486,1.25,us,us10008889,2017-05-24T02:48:15.040Z,"28 km NNE of Mutatá, Colombia",earthquake,4.3,1.9,0.163,11,reviewed,us,us
2017-03-07T17:11:13.900Z,7.2863,-71.9714,39.39,4.4,mb,,38,1.77,1.07,us,us100087hy,2017-05-31T01:58:57.040Z,"34 km NNE of Cubará, Colombia",earthquake,6,10.6,0.1,29,reviewed,us,us
2017-03-09T13:29:27.550Z,12.0603,-69.5985,19.44,4.8,mb,,25,0.598,0.99,us,us100087xb,2017-05-31T01:58:59.040Z,"73 km N of Coro, Venezuela",earthquake,4.1,4,0.053,112,reviewed,us,us
2017-03-10T06:18:12.250Z,4.3692,-77.5674,44.88,4.4,mb,,102,2.734,0.9,us,us1000885w,2017-05-31T01:59:00.040Z,"25 km WNW of Santa Genoveva de Docordó, Colombia",earthquake,7.8,12.1,0.138,15,reviewed,us,us
2017-03-10T13:46:40.400Z,11.9771,-69.5658,15,5.2,mww,,24,0.628,1.08,us,us1000885n,2022-05-03T18:12:25.548Z,"64 km N of Coro, Venezuela",earthquake,5.5,1.7,0.08,15,reviewed,us,us
2017-03-13T07:52:28.190Z,9.4395,-74.9681,73.88,4.1,mb,,46,3.236,1.07,us,us20008tib,2017-06-07T00:33:37.040Z,"11 km ENE of San Pedro, Colombia",earthquake,6.3,12.5,0.151,12,reviewed,us,us
2017-03-16T15:38:10.600Z,4.8928,-72.6021,17.47,5.2,mb,,42,1.102,1.01,us,us20008shs,2022-05-03T18:12:50.229Z,"17 km NNW of Ubalá, Colombia",earthquake,5,3.7,0.027,460,reviewed,us,us
2017-03-17T18:35:11.460Z,10.8832,-68.9237,26,4.8,mb,,36,1.289,0.92,us,us20008stt,2022-05-03T18:12:56.695Z,"63 km NNW of San Felipe, Venezuela",earthquake,2.8,5.9,0.038,219,reviewed,us,us
2017-03-21T04:29:10.900Z,-3.6792,-80.9208,23.59,4.9,mwr,,116,1.183,0.83,us,us20008tgi,2022-05-03T18:13:07.916Z,"26 km W of Zorritos, Peru",earthquake,7.1,4.7,0.093,11,reviewed,us,us
2017-03-21T08:31:20.990Z,6.2863,-77.5221,7.11,5,mb,,50,3.492,1.09,us,us20008thb,2022-05-03T18:13:09.593Z,"14 km WNW of Bahía Solano, Colombia",earthquake,6.9,4.1,0.044,168,reviewed,us,us
2017-03-21T10:30:17.460Z,7.1088,-73.8618,86.17,4.7,mb,,37,2.295,0.96,us,us20008thx,2017-06-12T19:46:52.040Z,"4 km N of Barrancabermeja, Colombia",earthquake,7.6,5.6,0.034,269,reviewed,us,us
2017-03-22T01:50:07.150Z,6.5268,-72.7996,175.11,4.2,mb,,113,2.254,0.64,us,us20008vlw,2017-06-12T19:46:53.040Z,"7 km WNW of Covarachía, Colombia",earthquake,10.2,9.2,0.128,17,reviewed,us,us
2017-03-24T09:00:55.960Z,3.3117,-79.4066,9.49,5.2,mww,,29,1.616,0.9,us,us20008u8i,2017-06-12T19:46:55.040Z,"138 km NW of Mosquera, Colombia",earthquake,6.3,2.9,0.053,34,reviewed,us,us
2017-03-24T10:37:22.740Z,-3.9679,-80.8712,31,4.4,mb,,125,0.904,1.04,us,us20008u97,2017-06-12T19:46:55.040Z,"19 km NW of Papayal, Peru",earthquake,3.3,6.9,0.071,57,reviewed,us,us
2017-03-25T18:06:44.750Z,-4.4644,-76.933,10.97,4.8,mb,,63,3.014,1,us,us20008umq,2022-05-03T18:14:11.467Z,"49 km NW of Barranca, Peru",earthquake,5.7,4.6,0.031,323,reviewed,us,us
2017-03-28T11:15:31.570Z,-3.1638,-75.7563,128.52,4.6,mb,,24,3.455,1.22,us,us20008v91,2017-06-16T23:08:00.040Z,"82 km ENE of Alianza Cristiana, Peru",earthquake,7.3,4.5,0.035,240,reviewed,us,us
2017-03-28T16:56:59.920Z,6.7392,-72.9569,162.2,4.3,mb,,80,0.85,0.37,us,us10008eb4,2017-06-16T23:08:00.040Z,"2 km SE of Cepitá, Colombia",earthquake,7.9,12.7,0.53,1,reviewed,us,us
2017-03-30T00:20:38.350Z,-1.755,-78.0288,168.01,4.3,mb,,78,0.798,1.44,us,us10008emg,2017-06-16T23:08:02.040Z,"9 km SW of Palora, Ecuador",earthquake,8.6,5.9,0.148,13,reviewed,us,us
2017-04-01T22:52:44.220Z,6.8604,-73.0279,145.68,4.3,mb,,42,0.962,1.23,us,us10008dv4,2017-06-16T23:08:07.040Z,"13 km NNW of Cepitá, Colombia",earthquake,8.4,8.9,0.147,13,reviewed,us,us
2017-04-04T15:09:05.280Z,10.3052,-72.6116,10,4.1,mb,,132,1.514,1.01,us,us10008gib,2017-06-23T07:26:30.040Z,"27 km NNW of Machiques, Venezuela",earthquake,8.5,2,0.303,3,reviewed,us,us
2017-04-07T00:54:39.930Z,7.7414,-73.2421,118.58,4.2,mb,,72,1.843,1.44,us,us10008h72,2017-06-23T07:26:34.040Z,"16 km E of San Alberto, Colombia",earthquake,4.8,20.7,0.304,3,reviewed,us,us
2017-04-09T14:04:08.990Z,-3.8194,-75.7956,35,4.5,mb,,55,3.784,0.88,us,us10008g2e,2017-07-05T18:09:53.040Z,"80 km ESE of Alianza Cristiana, Peru",earthquake,7.5,2,0.056,94,reviewed,us,us
2017-04-12T05:07:42.150Z,6.8208,-72.9632,148.07,4,mb,,43,0.929,0.48,us,us10008gv1,2017-07-05T18:09:57.040Z,"7 km N of Cepitá, Colombia",earthquake,7.2,7.6,0.119,19,reviewed,us,us
2017-04-12T11:28:02.910Z,7.1971,-72.8957,165.79,4.8,mb,,28,1.308,0.66,us,us10008gwg,2017-07-05T18:09:57.040Z,"7 km E of Tona, Colombia",earthquake,3.6,8,0.026,451,reviewed,us,us
2017-04-12T14:14:07.020Z,-3.0524,-77.2999,102.43,4.3,mb,,65,2.158,1.25,us,us10008gyd,2017-07-05T18:09:57.040Z,"106 km WNW of Alianza Cristiana, Peru",earthquake,7.9,11.3,0.119,21,reviewed,us,us
2017-04-14T22:16:06.280Z,8.3585,-72.719,179.42,4.6,mb,,33,2.476,1.01,us,us10008hqe,2017-07-05T18:10:00.040Z,"31 km S of Tibú, Colombia",earthquake,7.1,6.7,0.03,336,reviewed,us,us
2017-04-16T13:24:15.900Z,11.6535,-66.8191,13.09,4.5,mb,,32,2.157,0.77,us,us10008i48,2017-08-30T18:24:34.822Z,"115 km N of Caraballeda, Venezuela",earthquake,6.2,4.5,0.069,62,reviewed,us,us
2017-04-17T07:49:22.970Z,6.7429,-73.002,152.32,4.4,mb,,28,0.848,0.96,us,us10008ibd,2017-07-11T01:48:34.040Z,"3 km WSW of Cepitá, Colombia",earthquake,5.4,6,0.037,218,reviewed,us,us
2017-04-18T17:49:55.790Z,-2.7118,-75.3035,14,5.9,mww,,16,3.682,1.2,us,us10008iq5,2022-05-03T18:16:11.821Z,"151 km NE of Alianza Cristiana, Peru",earthquake,6.1,1.7,0.041,56,reviewed,us,us
2017-04-25T22:31:18.490Z,-1.7418,-78.0396,157.58,4.2,mb,,101,0.783,0.43,us,us10008nak,2017-07-21T02:32:06.040Z,"9 km WSW of Palora, Ecuador",earthquake,8.7,4,0.216,6,reviewed,us,us
2017-04-27T06:13:39.920Z,6.9549,-73.0223,146.22,4.1,mb,,56,2.462,0.99,us,us10008nts,2017-07-21T02:32:08.040Z,"4 km SE of Piedecuesta, Colombia",earthquake,5.6,11,0.233,5,reviewed,us,us
2017-04-28T02:34:20.340Z,7.8941,-72.8018,47.33,4.3,mb,,72,2.007,0.88,us,us10008p7w,2017-07-21T02:32:09.040Z,"0 km NNW of Gramalote, Colombia",earthquake,4.2,10.8,0.168,10,reviewed,us,us
2017-04-29T10:06:33.260Z,3.816,-75.9283,58.65,4.8,mww,,64,1.9,1.22,us,us10008lzv,2017-07-21T02:32:11.040Z,"14 km NE of La Cumbre, Colombia",earthquake,5,4.9,0.098,10,reviewed,us,us
2017-04-30T15:01:19.210Z,6.9336,-73.0095,146.12,4.3,mb,,32,1.036,0.81,us,us10008prv,2017-07-29T03:16:08.040Z,"7 km SE of Piedecuesta, Colombia",earthquake,7.1,7.7,0.119,20,reviewed,us,us
2017-05-01T00:06:06.560Z,-2.3401,-77.4435,17.49,4.4,mwr,,54,1.588,0.63,us,us10008mbt,2017-07-29T03:16:09.040Z,"74 km E of Macas, Ecuador",earthquake,4.8,4.7,0.06,27,reviewed,us,us
2017-05-01T16:15:50.290Z,1.3639,-79.43,37.39,4,mb,,146,0.845,1.44,us,us10008ptt,2017-07-29T03:16:13.040Z,"51 km NNE of Esmeraldas, Ecuador",earthquake,5.1,17.9,0.231,5,reviewed,us,us
2017-05-03T16:45:37.940Z,6.892,-76.3217,7.88,4.3,mb,,44,1.009,0.75,us,us10008nw5,2017-07-29T03:16:18.040Z,"13 km SSW of Dabeiba, Colombia",earthquake,5.9,1.4,0.187,8,reviewed,us,us
2017-05-04T22:55:12.600Z,9.396,-78.343,73.58,4.8,mwr,,77,1.221,1.21,us,us10008phn,2017-07-29T03:16:22.040Z,"15 km NW of Playón Chico, Panama",earthquake,8.2,7.3,0.063,24,reviewed,us,us
2017-05-06T02:52:40.680Z,3.7583,-76.7291,74.95,4.4,mb,,84,2.632,0.85,us,us10008pzu,2017-07-29T03:16:24.040Z,"12 km NNW of Dagua, Colombia",earthquake,7.8,11.8,0.09,36,reviewed,us,us
2017-05-07T02:10:07.670Z,6.8701,-73.0792,151.21,4.3,mb,,42,0.97,0.74,us,us10008q7n,2017-08-01T23:02:08.040Z,"13 km SSW of Piedecuesta, Colombia",earthquake,7.8,8.2,0.068,61,reviewed,us,us
2017-05-16T15:59:17.370Z,-2.2168,-80.2692,57.97,4.6,mb,,101,0.722,1.11,us,us10008sr2,2017-08-05T03:32:09.040Z,"30 km W of Santa Lucía, Ecuador",earthquake,4.8,7.2,0.055,97,reviewed,us,us
2017-05-21T10:14:19.260Z,-4.6948,-79.8665,86.67,4.8,mb,,111,1.156,1.07,us,us10008u0i,2017-08-10T01:33:57.040Z,"10 km NNW of Lagunas, Peru",earthquake,8,6.5,0.06,86,reviewed,us,us
2017-05-24T00:55:46.730Z,6.8156,-73.0095,155,4.3,mb,,54,0.919,1.06,us,us10008ujp,2017-08-10T01:34:00.040Z,"7 km NNW of Cepitá, Colombia",earthquake,7.3,5.8,0.061,76,reviewed,us,us
2017-05-24T02:15:59.390Z,6.831,-73.0859,150.12,4.4,mb,,42,0.931,1.21,us,us10008wmz,2017-08-10T01:34:00.040Z,"10 km N of Jordán, Colombia",earthquake,7.5,8.1,0.076,49,reviewed,us,us
2017-05-25T08:43:13.920Z,-0.1671,-78.4796,10,3.6,mb,,122,0.189,1.08,us,us10008vdz,2017-08-10T01:34:01.040Z,"8 km NE of Quito, Ecuador",earthquake,5.5,2,0.249,4,reviewed,us,us
2017-05-27T12:15:48.070Z,6.7984,-73.0164,155.49,4.7,mb,,39,0.901,0.87,us,us10008vse,2017-08-10T01:34:04.040Z,"6 km NW of Cepitá, Colombia",earthquake,7.6,8,0.043,168,reviewed,us,us
2017-05-29T12:06:53.710Z,-1.6319,-78.037,161.08,4.4,mb,,47,0.843,1.18,us,us10008w1m,2017-08-15T02:26:45.040Z,"11 km NW of Palora, Ecuador",earthquake,8.7,4,0.138,15,reviewed,us,us
2017-05-31T21:14:42.710Z,12.0713,-73.8903,10,4.4,mb,,30,3.816,1.34,us,us10008wyh,2017-08-15T02:26:49.040Z,"97 km NNE of Santa Marta, Colombia",earthquake,7,1.9,0.098,30,reviewed,us,us
2017-06-01T15:11:21.040Z,6.9647,-80.1825,10,4.4,mb,,75,2.214,1.24,us,us20009lae,2017-08-15T02:26:50.040Z,"47 km SE of Cambutal, Panama",earthquake,4.6,1.9,0.17,16,reviewed,us,us
2017-06-05T04:08:34.500Z,-3.5168,-77.3642,57.27,4.2,mb,,73,2.159,1.17,us,us20009ljy,2017-08-16T02:42:16.040Z,"103 km W of Alianza Cristiana, Peru",earthquake,7.4,8.3,0.091,33,reviewed,us,us
2017-06-05T11:34:11.290Z,-4.072,-80.3583,49,5.6,mww,,25,0.596,1.05,us,us20009kr6,2022-05-03T18:31:20.458Z,"Peru-Ecuador border region",earthquake,7.3,1.9,0.045,47,reviewed,us,us
2017-06-06T20:34:50.460Z,-4.137,-80.6966,95.45,4,mb,,197,1.959,1.39,us,us20009lzf,2017-08-16T02:42:18.040Z,"7 km SE of Papayal, Peru",earthquake,7.5,19.7,0.299,4,reviewed,us,us
2017-06-08T04:27:43.330Z,-4.0532,-80.4516,57.26,4.5,mb,,147,1.931,0.69,us,us20009mng,2017-08-16T02:42:20.040Z,"25 km ESE of Cañaveral, Peru",earthquake,3,8.3,0.091,35,reviewed,us,us
2017-06-09T10:50:38.010Z,6.8434,-73.0518,143.54,4.2,mb,,63,0.944,0.97,us,us20009mr1,2017-08-16T02:42:21.040Z,"13 km NW of Cepitá, Colombia",earthquake,7.1,6.4,0.072,53,reviewed,us,us
2017-06-09T21:17:40.390Z,11.6675,-72.2633,54.77,4.9,mb,,42,2.355,0.87,us,us20009lmm,2022-05-03T18:31:36.305Z,"5 km S of Uribia, Colombia",earthquake,6,6.2,0.03,345,reviewed,us,us
2017-06-11T18:01:52.280Z,0.3211,-80.4079,10,4.3,mb,,131,1.928,1.22,us,us20009lvf,2017-08-18T23:13:22.040Z,"48 km NW of Pedernales, Ecuador",earthquake,4.9,2,0.133,16,reviewed,us,us
2017-06-19T04:16:34.420Z,-3.6098,-77.1071,106.49,4.6,mb,,90,2.429,0.62,us,us20009nir,2017-08-23T16:35:44.040Z,"76 km W of Alianza Cristiana, Peru",earthquake,7.5,8.7,0.04,189,reviewed,us,us
2017-06-19T16:13:13.880Z,8.4913,-73.4929,159.43,4.4,mb,,80,2.853,0.56,us,us20009pb3,2017-08-23T16:35:49.040Z,"5 km WSW of El Carmen, Colombia",earthquake,10.3,15.4,0.268,6,reviewed,us,us
2017-06-19T20:02:34.460Z,4.9142,-76.7041,99.14,4.3,mb,,102,1.744,0.85,us,us20009nm7,2017-08-23T16:35:45.040Z,"11 km WSW of Nóvita, Colombia",earthquake,6.7,11.9,0.16,11,reviewed,us,us
